date,temperature,humidity,luminosity
2022-11-16 20:32:02.910,25.7,47.7,65
2022-11-16 20:31:57.866,25.7,47.6,66
2022-11-16 20:31:52.823,25.7,47.6,65
2022-11-16 20:31:47.779,25.7,47.7,65
2022-11-16 20:31:42.734,25.7,47.6,66
2022-11-16 20:31:37.691,25.7,47.6,64
2022-11-16 20:31:32.646,25.7,47.6,64
2022-11-16 20:31:27.604,25.7,47.6,65
2022-11-16 20:31:22.560,25.7,47.5,65
2022-11-16 20:31:17.515,25.7,47.6,65
2022-11-16 20:31:12.470,25.7,47.5,66
2022-11-16 20:31:07.428,25.7,47.5,65
2022-11-16 20:31:02.383,25.7,47.5,64
